timestamp,SOC,SOH,terminal_voltage,battery_current,battery_temp,ambient_temp,internal_resistance,action_current,action_voltage,dT_dt,dV_dt,soc_delta,thermal_stress_index,aging_indicator,charging_efficiency,charging_time,cycle_degradation,over_temp_flag,over_voltage_flag,balancing_time
205,10.156504558956334,0.9555785637451497,2.964230190189168,5.988937664065329,154.781368375012,19.055039826786853,0.07130177908778416,5.0724392749043705,2.9020866108860113,0.11639339938268733,-0.024539084035463565,0.04577210227293538,1.0,0.03616739446154315,0.8499869385216892,2843,0.0007108366329274615,1,0,3.3267173549222613
206,10.216805264300508,0.8506544904475464,2.913461159440172,15.075968947678305,155.00726225419825,29.50890922220523,0.06842096205857408,13.283825764542877,2.800007295792552,0.46707547535332594,-0.0144378546802848,0.06028821218120939,1.0,0.0908892138628497,0.8689685154143634,3977,0.0006902554777753063,1,0,33.49408480140744
207,10.277080983318752,0.8750429633120798,2.9353544808285985,21.22884912077182,155.71551932571865,19.870171889866985,0.07924565582110302,21.560103261610177,2.8865008735215283,0.6309230156547727,0.0335525367673819,0.06028833637218245,1.0,0.17085445225370005,0.8645492438906418,2637,0.00043443693795212836,1,0,17.602778024211432
208,10.337381937044873,0.9569569075951478,2.980566232974936,22.45176366008504,156.2691082855078,21.743628123834135,0.04301538733778783,26.043299254470778,2.9684329099035796,0.6216684638681897,0.018993523367314413,0.09367779176960767,1.0,0.11202626049849815,0.8360399668937912,3576,0.0003966539124956292,1,0,27.00303386007805
209,10.464436566857968,0.9499578120367309,2.9733415275632273,20.953497562906733,156.95885625345502,17.863389160503896,0.10242009976407845,18.640371091483118,3.102356122497766,0.5122887250384451,-0.03719502762018112,0.09423622001347898,1.0,0.1909148666829145,0.8409694796615663,2736,0.00045337281349098964,1,0,16.15137340257105
210,10.52585437707183,0.9949071257693016,2.9061761777345736,13.014080609023114,157.2936857355847,20.291320173790304,0.06733986648359871,16.01654210232836,2.933339025983287,0.1942090259892666,-0.007208605447202698,0.06706456150873752,1.0,0.1078551806699729,0.8513541562003191,3133,0.0007895715532302728,1,0,28.42961774120477
211,10.598565689875443,0.9641556685376175,2.958924316668822,7.338003089947738,157.34727430543356,22.321012017596296,0.13080749540406567,4.992986872907075,2.8685448342097493,0.2211665420029334,-0.008087947531892015,0.07089567403673858,1.0,0.06531201074303525,0.8125987780262925,3632,0.0004441788287280107,1,0,11.663206753192568
212,10.667645725145308,0.9926159061597007,2.8900002826707896,15.677811160483353,157.73601881959056,31.612482072770288,0.11835184580751612,13.1349295229927,2.855517507425742,0.29853695829217486,-0.00364341995230566,0.06605393014799077,1.0,0.15545431535978232,0.8664195512364983,3450,0.0005156231384966931,1,0,2.833360612545058
213,10.730673550171424,0.955381075230221,2.9516374767642106,8.218860934201388,157.9443482220179,25.346085827043755,0.09936671133198081,10.674644789231028,2.9489768549505615,0.7594979178645502,0.05888694107274506,0.053361220066655335,1.0,0.10607043473429527,0.8120850771317485,4185,0.000414642705815315,1,0,38.01592556194223
214,10.774368165278618,0.8947078312959165,3.0077741648162797,28.690591463016677,159.25501465531966,38.30695651470931,0.06734628894443709,31.456400597039526,3.0204583425311844,0.8245449137624803,-0.014160296293320718,0.054436999758529225,1.0,0.2118471843760187,0.850293347453712,2118,0.0006411097129591974,1,0,2.6219750335231455
215,10.839547549688483,0.8658047383376285,2.923316884177569,16.879271650565705,159.59343804954287,11.256411815163265,0.04729113811755297,19.43350146085367,2.857579441162048,0.25245373100464974,-0.04028329077272974,0.04986144005955673,1.0,0.09190324016928983,0.8365657268624517,3336,0.0005311050075167313,1,0,33.31577300607327
216,10.874091045397732,0.9672735795017403,2.92720758327082,12.931479358921688,159.75992211732895,25.092049678960844,0.12089974233373098,8.984087134267265,2.920458071871967,0.5040476573485222,0.026237487347648747,0.03990356178722454,1.0,0.10861738196366999,0.8615761821956911,2848,0.00029931323784835424,1,0,8.427228546254003
217,10.919354673262932,0.9466223832213874,2.9757918588728667,24.157601777972502,160.6015333642399,27.526743664951542,0.08323318286884125,22.75974884375635,2.9399099019923396,0.6041210955330598,-0.010028282547410505,0.04277817845430931,1.0,0.18943663375612704,0.8059165322917496,1942,0.00030623517719300113,1,0,16.90436868687706
218,10.95964740230635,0.8572279018589944,2.907151018175999,17.448714814556595,160.96816430839507,37.60590958222822,0.04921750496305648,19.917680590566558,2.851963090045883,0.244568521871372,-0.02030826068905056,0.045965105915572124,1.0,0.09802985433187832,0.8167560100855298,3532,0.0001002788866888986,1,0,33.25471030723012
219,11.011284885094076,0.9040075698851467,2.9351753374947656,12.750850600311251,161.09067040798266,11.474755708642828,0.04537269995520081,12.875476122002935,2.948155119829713,0.2570835656582915,0.03312415437071947,0.07396532706059755,1.0,0.058419511486399164,0.8380648336396141,2972,0.00033373571817487676,1,0,9.825421711869122
220,11.107578056427545,0.9935199723226429,2.973399326917438,25.299193559770043,161.48233143971166,27.20498754805648,0.041502117585176676,22.078115021177652,3.0120931855895794,1.141062904497602,0.0007396728053059576,0.05447393374081688,1.0,0.09162885256679704,0.8603768784588022,3516,0.0006587891607264345,1,0,34.89688900995136
221,11.12023275257571,0.9250601718565301,2.9366546831053775,26.67880377502805,163.37279621697786,35.60889785583871,0.12103095550672735,28.053757592404377,2.9787067469534585,1.131928480602724,-0.011951507572201203,0.0381899499778271,1.0,0.33953730869628085,0.8544319603627348,2162,0.0007647521076024536,1,0,20.914839685872252
222,11.1839579563832,0.9149093704029557,2.9494963117730357,21.825204157216923,163.7461884009171,17.257831843577097,0.04976833408904052,19.680782380242512,2.9782156293297297,0.29846931879694694,0.021247369574752595,0.0407354431918483,1.0,0.09794797526336115,0.8710056398679552,2449,0.0006371116726434368,1,0,15.91383158325651
223,11.201703638959406,0.9186549407738941,2.9791494222548827,6.174110560191682,163.96973485457175,36.28877045571812,0.08846349425827568,11.557685105368318,2.9542809455978696,0.5471641755383416,0.010270890378035746,0.029153522630209316,1.0,0.10224332099577085,0.8521579939653487,4056,0.0006109264401281363,1,0,27.172634375980774
224,11.242265001643618,0.8813324086007746,2.970038092529107,19.1580720041633,164.8405167519938,10.571302278228755,0.07870102692649734,23.792596391418076,3.0057655806022825,1.0665291096915723,-0.006374127087929837,0.05617018731177925,1.0,0.18725017692522777,0.8496451633097124,2348,0.00047469479009427007,1,0,14.972809435276385
225,11.314044013582965,0.9053060756297193,2.966401168079023,24.082372799932042,166.1027930739549,31.97363887401189,0.09534941689967691,25.894665078998745,2.9818538899842375,0.8311809609895846,-0.010548573155850116,0.0615323061606281,1.0,0.24690412160949565,0.828568421189646,2935,0.0006549829109827974,1,0,15.196957641861566
226,11.365329613964875,0.9054719883980765,2.948940946217407,8.412575302089554,166.50287867397296,37.99339663505959,0.13403013704825525,12.495595416398874,2.9556380403650078,0.34332886115274164,0.002106755718366937,0.03986535241166145,1.0,0.16747863661594914,0.8455325932442626,2062,0.0005572556446163769,1,0,29.874002855655522
227,11.393774718406288,0.8578532530281209,2.970614679515757,10.716768784615084,166.78945079626038,29.715929849201867,0.13280716071062498,10.911142834985228,2.940030023430667,0.8145419272836136,0.0036798171993477347,0.032069515128107184,1.0,0.14490779000224674,0.8496096912119186,3001,0.0008608897943974249,1,0,13.7736245324861
228,11.429468644221089,0.9651351442776878,2.9563005806161025,27.062377626703412,168.13196252854019,23.17087731941344,0.07863988933723176,29.35869010982846,2.931456774249026,0.6825655810799134,0.0020111685854067307,0.04964294039674755,1.0,0.23087641413229906,0.8089049061513423,2565,0.0004803109371646503,1,0,9.629360637468153
229,11.493060599199783,0.9124756647855818,2.9746370166865703,5.503043046326851,168.1545819584202,11.34643049418154,0.02199761259551403,9.936203932233076,2.978331363492798,0.4601590347491822,-0.004905097818862947,0.049492311172175896,1.0,0.021857276477128634,0.8321956131587231,3848,0.0007686016167472263,1,0,32.69055286386974
230,11.52845326656544,0.9733269830224635,2.9464903849783766,23.8181784456494,169.05228059803855,37.60341439967886,0.07543769474285941,24.55467449103234,3.0684841083276515,0.6961022442546039,-0.008977565890478933,0.044860919578648684,1.0,0.18523480387647745,0.8592671231403659,3995,0.0006748228163635721,1,0,32.6040992816348
231,11.58278243835708,0.9775522001679843,2.9566818849056125,16.844332312860573,169.54678644692942,24.108886680747244,0.09880515986513826,16.07877079831772,2.971744008910182,0.35004518511991023,-0.006658702251382653,0.05262030429485787,1.0,0.15886655191626992,0.8535898672558249,2675,0.0006470886572408317,1,0,20.90825674086103
232,11.633693875155156,0.8817991082047987,2.9331729804756113,16.16930397099017,169.75237096827837,10.86990233007844,0.09250941868274803,11.055438096458824,2.902613555363097,0.11374627372730117,0.0028285764745215047,0.043939714922979434,1.0,0.10227321515865122,0.8449398530479778,3659,0.0001,1,0,22.012913414192294
233,11.67066186820304,0.9486030223255193,2.9623390378546555,5.177413312372179,169.77427899438402,30.694632139862858,0.10467369375402673,4.928012735207697,2.9207195656061833,0.31487281889360474,0.003593282057688496,0.06492343741719431,1.0,0.05158332958610741,0.8378511820943357,2952,0.0006858379123095422,1,0,28.45091177917027
234,11.763540749989545,0.9208422706244472,2.9403595445909882,25.48495577416232,170.38211660606558,24.455117607287747,0.040029845221500854,27.955225327849252,2.915771213958178,0.5930773438892061,-0.015096681766706421,0.07777863111643324,1.0,0.11190433430059861,0.8151422405236588,3722,0.00047449840421816936,1,0,21.352423086972472
235,11.826219130435906,0.9820235106882228,2.9321456743212426,13.995622515914162,170.96043368216243,13.730359523272321,0.10404956284149525,16.832522798617052,3.041010346698696,0.4558202813309151,0.016550158873255727,0.03608776435660399,1.0,0.17514166387156066,0.8064923713592165,2428,0.00041121470111302167,1,0,17.847518440830836
236,11.835716278702753,0.8823611018764681,2.9734598623374997,18.519140782513574,171.2937571687274,16.428154279307787,0.04374471043669039,20.032235979668805,2.9534970300402015,0.64510232370057,0.020344377032230465,0.031613117281118264,1.0,0.08763043623300627,0.8438662472724644,3325,0.00020341739176441736,1,0,39.80597934527634
237,11.889445364998142,0.9516719800465067,2.9728344283857036,21.932517158391487,172.25063832956357,11.934720413675388,0.11756811749057737,20.308619873504767,3.018177955116218,0.6484746292611021,0.008496642305398039,0.04524667850001052,1.0,0.2387646207359683,0.8797789012023267,3524,0.0004988825732063634,1,0,7.61033625839724
238,11.926209635702774,0.9411628183379084,2.990453146948296,22.565739410947895,172.59070642724961,27.228806191257206,0.0640813897241484,16.63527470410512,2.971656734674728,1.0027073938627922,-0.008931289619687588,0.051906468700278374,1.0,0.10660115214820276,0.8507381067710602,2452,0.0005067103193636485,1,0,24.523663211114705
239,11.993258302398699,0.8942952216357749,2.9549718491463284,28.899501470651806,174.25605311728916,28.660884377560276,0.11228640633958897,27.4138561766376,2.96803107621031,0.9061211334557555,-0.004913925558186483,0.05059912596363514,1.0,0.30782033939849807,0.8704279953776367,3836,0.00023939961563703907,1,0,35.66279499087509
240,12.027407887630044,0.8704901355476758,2.980625295831923,18.283498830915228,174.40294869416113,25.17226895066333,0.02622252785779392,17.370464217753373,3.020212559532359,0.20803364783856182,0.015301831122545684,0.04092742820100348,1.0,0.04554974818528503,0.8264662515688989,2928,0.00020534396542126163,1,0,28.114171564882362
241,12.075113158800706,0.9477459640715915,2.9855755113914197,14.99298877436069,174.67212041296628,34.51306399007845,0.07302180332681875,14.054201872790648,2.9569803689009238,1.1757043244007406,0.0013054495321747073,0.05390250837513566,1.0,0.10262631650703265,0.8556629899103684,2265,0.0005973238960256223,1,0,35.47508536535306
242,12.135212904380316,0.9607896187198496,2.9832361948962722,28.842590662292697,176.7543573429626,35.83026463924041,0.11165448789423327,30.69825973322647,2.951180612188634,1.3929666366411908,-0.019754864879895973,0.06370742473150592,1.0,0.34275984697575634,0.8359262646901601,2563,0.0006743410262122754,1,0,14.78071937347756
243,12.202528008263718,0.8973441015645025,2.946065781631628,21.052755875638027,177.45805368624866,28.4687319004938,0.049493167123094234,27.009785108682546,3.0290092663543944,0.5495844547735942,-0.0037779906532102725,0.04665458787114307,1.0,0.13367998083428873,0.8351544062898253,2819,0.0005380565819844843,1,0,12.33573309788909
244,12.228522080122602,0.9467248906033471,2.9756802135898517,12.45375890691389,177.8535262525098,10.382694391222916,0.12338731582363895,12.82434651243717,3.0249098583346417,0.2404315774378034,0.01833203801284644,0.034652023571032586,1.0,0.15823616933618678,0.8648917920621433,2728,0.0007301669299368726,1,0,34.34835070227998
245,12.271832055405783,0.9092696361417255,2.9827298576573207,8.16160613508928,177.93891684112427,30.856889672432068,0.10200136530364116,7.5114107676198945,3.022263473591857,0.6502892944456704,-0.0015460977470289627,0.041905534529981026,1.0,0.07661741536537006,0.8475910600927766,3181,0.0004827230031297003,1,0,16.976353895047502
246,12.312333149182564,0.9569810324923926,2.9725880180957938,26.063862536629532,179.15410484140114,22.539976507610547,0.0963830303794738,25.286197097617254,3.0119518327519397,0.7321122980411161,-0.03621722775250902,0.038717254562653736,1.0,0.2437160303041006,0.8222893160442167,2474,0.0004891297451199596,1,0,28.96792827617783
247,12.34926656453109,0.879882291234108,2.9102954021523026,14.05454006985379,179.4031414372065,26.96672449679161,0.06596135104656382,14.427694370576932,2.933274176567856,0.4157212531316219,0.0031553648570621373,0.061121250077074585,1.0,0.09516702131701577,0.8519605916488734,2808,0.0003165943942518419,1,0,7.614445979736342
248,12.434575649336713,0.9835322503954261,2.978898747809918,21.51174303411078,179.98554734766438,29.472418060566532,0.08271869114954529,19.02686175306558,3.0797875384686715,0.5680434567221795,0.06548899149969878,0.07170435951242116,1.0,0.15738771008969277,0.8356766296705325,3026,0.00018795160448925656,1,0,30.721848764313638
249,12.492675283555933,0.893111439469837,3.0412733851517,16.770410484147455,180.53922835065086,20.507098429812302,0.09765540912712091,17.13100616038562,3.043468800245558,0.37239425932074255,-0.007227759705029202,0.04144097756625964,1.0,0.16729354153516865,0.8211133953315456,3435,0.000870932426771917,1,0,22.861340662945036
250,12.517457604469232,0.9051678981634229,2.9644432283998596,9.973244494875958,180.73033586630586,37.51295515515383,0.08142007480893576,11.325681503871358,2.9933063467599057,0.5604938545873068,-0.043457145139807585,0.04656977992719735,1.0,0.0922137835307386,0.8300930083130769,2080,0.0007262598100499494,1,0,12.207242316597513
251,12.585814843410327,0.8587137928120524,2.954359094872085,20.042165215511627,181.66021605982547,14.019246002493436,0.11078073211227282,20.671223406235093,2.8818134484423843,0.5072665259448428,0.012126419967195101,0.08040018144067407,1.0,0.22899732625990735,0.8909178659104606,3080,0.00022149748657230434,1,0,20.79115063043839
252,12.67825796735058,0.8667268318481914,2.98869606833425,6.517076723767058,181.74486891819555,30.145354218431123,0.07638060130390474,7.889702525781402,2.9474480340046876,0.161833644271411,0.016748476628887232,0.0815462145756376,1.0,0.06026202230281195,0.874247689057795,2123,0.0005311503815662561,1,0,28.483857781908732
253,12.748907272561603,0.9273792854068492,2.9878560481298595,15.333561496779806,181.9838833483683,10.130787398697413,0.04629551362646395,16.634804324825414,2.9278150981381073,0.19081893188757704,0.012922632426819014,0.04513095294597136,1.0,0.07701168102935163,0.8097092481702861,3485,0.0004799907377792667,1,0,2.45168353620058
254,12.768519873242523,0.8901389015091957,3.014541333187888,18.665373491591776,182.1265067819707,37.739533162155425,0.047811391764136145,13.349683444852445,3.0782445123636952,0.12525341155848935,-0.023134200061066812,0.02996395961179754,1.0,0.06382669451090428,0.8462326830676069,2885,0.0004452015053673914,1,0,26.22374823493692
255,12.808835191785198,0.9753220338613291,2.941587648007726,15.901174352964476,182.23439017148527,13.375123997142744,0.020754489949582344,17.811784828150685,2.8139606404066884,0.3259953245410969,-0.006110748901936747,0.05782677076320386,1.0,0.03696745091999767,0.8476903420721673,4034,0.0004181964304370121,1,0,22.580449574384428
256,12.88417341476893,0.852204008298243,3.0023198353840144,23.71680438127477,182.7784974310529,12.84652690442724,0.05912450302262742,21.703759844287408,2.9822043342463784,0.8505618526036471,0.028502647093104683,0.055592416835678726,1.0,0.12832240145159507,0.844679254977125,2341,0.0005762538293935958,1,0,10.37087437437584
257,12.920020025456555,0.9068641073007904,2.9985929421939352,25.698123863632812,183.93551387669257,19.990228991567328,0.11735929326220755,22.41060637462094,2.8489076120609043,1.106409895785987,-0.012439840847979111,0.04736149962527403,1.0,0.2630092925703037,0.8367222098877366,3127,0.0006636351050942949,1,0,30.613280811095475
258,12.978896414019479,0.9006018320153639,2.977440153688056,24.28107685082945,184.99131722262487,21.206988581172418,0.12324115214888924,20.96772136726446,2.9358757589139617,0.540389597122342,-0.0029054376625257117,0.06218453481575548,1.0,0.2584086139238555,0.8649413463794766,3610,0.0005804782338056411,1,0,13.531517416061643
259,13.044389095088066,0.8528991446376402,2.992782066868884,5.970323695295053,185.01629307093725,16.42900216968636,0.046320780472447504,7.270948526712641,2.9682346193822906,0.1280687719306428,0.01825273877954281,0.048477035818512704,1.0,0.033679601053232186,0.8688539133499854,2438,0.0004758963251241613,1,0,12.520715398769461
260,13.075850485656504,0.8686552598500765,3.0139456312471418,9.853219261149306,185.24745476648616,27.55364982781374,0.14467571959328301,9.185494479474746,3.083189185936844,0.25438786539005775,0.008566317115731525,0.04013544172360106,1.0,0.13289180236381376,0.870980014021308,2235,0.000468554656621776,1,0,19.906297261974263
261,13.124659978535268,0.9120464012377952,3.009914701100347,18.415187731594358,185.52506880171737,23.287422941258907,0.08531236315241648,13.369281379638126,3.0297460980614197,1.3673945569039319,-0.032141708027320304,0.03181741984007225,1.0,0.11405649881465274,0.8566021602023031,4060,0.0006873628633845333,1,0,27.69368778004986
262,13.139485325336649,0.923929687667117,2.949662215192501,28.37055101109503,187.98224388029402,11.025267671232623,0.13920723737240534,29.804664456671883,2.908005139026053,1.7388636202637855,-0.00047199474127146424,0.022168796987346973,1.0,0.4149024999824816,0.8621731267726827,3229,0.0005926889876232124,1,0,37.29614708329767
263,13.168997572509962,0.9106434620882303,3.008970711617804,25.873919376302922,189.00279604224494,19.589561867659018,0.11187948664201205,21.55509498390644,3.0622688976043952,1.2989556777745435,0.016696186794636247,0.03723044207272519,1.0,0.24115729613192616,0.8431102647009184,2761,0.0005145378926070867,1,0,7.3715752390199505
264,13.2139462094821,0.9296406517618141,2.9830545887817737,26.06336270879504,190.5801552358431,34.312987407195116,0.11391634499291371,26.482826784349673,2.9839462015082616,0.8300734044324827,-0.010719310517769642,0.034996486666419635,1.0,0.3016826832353553,0.8184712161295782,2957,0.0004928197404799785,1,0,17.06578858856588
265,13.238990545842801,0.9392697512358522,2.9875320905822647,12.580204843991872,190.6629428511099,30.69104604585606,0.031055670769789247,13.295701621011034,2.9894104335176275,0.19148754539764923,0.0028221318775885074,0.05384628121966717,1.0,0.04129069321954719,0.8179449822500221,2716,0.0005690541019224578,1,0,4.545604515479937
266,13.321638771921434,0.8514885731691754,2.9886988525369507,15.736197426967564,190.9631303266384,31.746125607396415,0.04859884649660099,18.392928672052697,2.9285652771483512,0.2391948006460467,-0.002618438512570709,0.052022699259709704,1.0,0.08938751171560202,0.832966143511575,4166,0.0004063302622881101,1,0,30.82492840392621
267,13.34303594436222,0.9196142739180255,2.9822952135571232,16.767648682898436,191.141332452402,30.943507722505707,0.02114592832828144,22.11270304229899,2.9327945278619665,0.11051792974689079,0.017215831570528417,0.03129814135342368,1.0,0.04675936336770254,0.8459885433421653,4035,0.000664307763461642,1,0,19.013849807891706
268,13.384235054628281,0.9945248861331383,3.0231305156780075,8.934289583747761,191.1841661861322,19.329190641491,0.11309659326197588,4.840260606046136,2.981875650680731,0.02765217204203907,0.0016545728869181708,0.04690696090589075,1.0,0.05474169850439646,0.8243370190916661,3299,0.00028482828763242666,1,0,28.863307137151036
269,13.436849866174002,0.9278548420194324,2.9856043593309596,5.776703256111408,191.19663679648608,12.989917662303277,0.0647769774957063,5.61928168792226,2.987927422988669,0.9485668704642052,-0.033748722441064194,0.06572013866352222,1.0,0.036400008344057475,0.8274025796693466,4009,0.00041770869804670364,1,0,14.243388111098916
270,13.515675331955325,0.951631340118843,2.955633070795879,28.672572486512923,193.0812999270606,18.17401552099288,0.12226482708992509,27.84356660138027,2.9595273571449128,1.031893448741073,-0.003946420882503743,0.05005411137886728,1.0,0.3404288856084572,0.8424321461461239,1928,0.0006222212190892048,1,0,34.08405517344029
271,13.536958088931737,0.8967795786875324,2.977711517565952,11.017814641587668,193.26042369396822,34.95355900555478,0.06406170859181341,12.319063699470554,3.0549161507421543,0.25099325905434,0.020135434902041283,0.047273016009754976,1.0,0.07891802688394696,0.8672822878409995,2103,0.00027342343732914535,1,0,22.323466973124358
272,13.610221363974835,0.9660987067229143,2.9959039405999617,10.998722593090783,193.58328644516928,39.414123933492135,0.12651338779885193,11.64572890589164,3.0151566989968535,0.16506819271413065,0.025205445157846285,0.06173396813174481,1.0,0.14733406172713687,0.8566865650706704,2716,0.00018539829147009993,1,0,37.857097229298894
273,13.660426025195227,0.9659382222814172,3.0281224078816447,7.084476344218988,193.59056007939648,24.81541044224684,0.03699077298728069,6.026837616009129,2.8927441231980393,0.3001735273983712,0.006930020939471371,0.040287244099715736,1.0,0.022293738208499763,0.8327294787391065,2985,0.000512615535085848,1,0,4.9949562874733
274,13.690795852174267,0.9281944071481208,3.0097639824789044,28.212693798594465,194.18363349996602,10.291010647691266,0.04253851037847607,26.8899872327619,3.022896081872489,0.45436444715925006,-0.030568967670411507,0.04480594823215256,1.0,0.11438600009779312,0.8509276711583309,2721,0.00016070836911070583,1,0,21.542519332598825
275,13.750037921659532,0.996402073491882,2.9669844725408216,19.493427873494298,194.49928897371498,14.201344364026872,0.06431395014591175,16.144075307942156,2.894483654732445,0.5872983305797703,0.029023991319728104,0.05661163169836758,1.0,0.10382892545068367,0.8234271285154547,2859,0.0002402392891896277,1,0,31.12529934791255
276,13.804019115571002,0.8688325322143979,3.0678119651183606,21.675921428133847,195.35823016112556,19.662417259487974,0.07310336055469553,24.639506175353375,3.019513418887784,0.9778494280726164,0.01737349684045353,0.04598842818414717,1.0,0.1801230703826505,0.8327295573397057,3050,0.0006513188237012864,1,0,24.805800626797357
277,13.842014778027826,0.8525421497334371,3.0017314662217287,27.789422181576313,196.45498782986022,27.35756045778849,0.06533136540958719,29.1670347263749,2.961122992635412,0.8611960798296394,-0.01752124575110181,0.04469585207831184,1.0,0.19055222036229175,0.8168564727939687,3998,0.00045904294847885286,1,0,2.881377336220025
278,13.893410819727626,0.9655237317635644,3.032769473616157,13.640504222519738,197.08062232078484,12.252809374159419,0.11927411422801859,16.39380881590515,2.999602557440542,0.42394318315731994,-0.005591517779990118,0.046844884881282134,1.0,0.1955357025340569,0.8585767659561055,2392,0.0007570973899417971,1,0,38.94886977706747
279,13.93570454779039,0.9710733306047323,2.9905484306617485,20.5376827784521,197.30287419617486,38.30071896129645,0.03260368104147291,19.60649436902556,2.9217909610597332,0.11586112516309299,-0.010468523874628932,0.047282037483895145,1.0,0.0639243888749144,0.8443438546977574,3894,0.000259037131812509,1,0,13.334020336884139
280,13.987974894695416,0.8680310843680864,3.011832425866899,5.9699863682221865,197.31234457111103,20.95251019853202,0.06565821255300346,3.9994799621388952,3.0220065260395135,0.046981242498887354,0.015676334794202607,0.05775648019772284,1.0,0.026259870545559377,0.8468455510986019,2739,0.00048120952687354313,1,0,11.472558921922518
281,14.051217508185836,0.8898374249437909,3.0219011002501537,9.669313205778234,197.39683668117263,37.377526537744686,0.1288411999370097,6.434368005890551,2.951360985995606,0.23733703595745226,0.011287272654425529,0.07248147490666312,1.0,0.08290116947152429,0.866118742489737,4078,0.0005799169106415518,1,0,20.45507527305002
282,14.132937844508742,0.8526328545049943,3.03440697117575,25.781145127248564,197.78701864302593,33.41565408271065,0.02868362004408236,26.857897878470542,3.0522403515382424,0.8164670121126676,0.004017245197321939,0.05348201317318502,1.0,0.07703817379288147,0.8300549753108581,3362,0.00026589701397421823,1,0,22.60200808588726
283,14.158181534532206,0.8939962916170847,3.0299355906447976,24.169208908458394,199.02977070539797,32.66311817546743,0.14250465599727646,21.04982923487369,3.141784144497879,1.1622328293259017,-0.004364635172603215,0.05895217875829495,1.0,0.2999698673917089,0.8593349846824058,2801,0.0007063523808999249,1,0,31.118949228413364
284,14.250842202025332,0.9659712810878007,3.0256777008305438,13.766067286428672,200.11148430167773,28.20158739346696,0.14822118949536167,19.312056493328324,2.9592097478838406,0.5688556702232148,-0.01986149316806629,0.05180945575133844,1.0,0.2862455985042748,0.8896984198830765,4012,0.0006021357766332078,1,0,16.944398991041588
285,14.261800446034883,0.9276940791568868,2.990212604308665,14.420265694355312,200.1674820458444,28.80351451155534,0.03151386259726041,10.49733795107499,2.9759870890917037,0.22689625471586794,-0.021253687835673718,0.02896127105441959,1.0,0.03308116658271844,0.8303577224817126,3410,0.00017814258266251318,1,0,18.718494305564064
286,14.308764744134171,0.9022143389752432,2.9831703251591963,18.338860838839487,200.56527681110947,29.140097056487445,0.05786542789324581,19.159841196476993,2.856997457033573,0.25695353972170665,0.010476528118377404,0.05436532111449033,1.0,0.110869240920078,0.818739621974071,3427,0.0004924516407582799,1,0,22.328476805485575
287,14.370531088263863,0.9057608942359495,3.01116566054542,5.006025117128364,200.6813891252878,28.861641610767464,0.0684120865845963,9.706589238769723,2.996118895896913,0.2480606817121327,0.023394814984847745,0.05869309074219675,1.0,0.0664048023443825,0.8248431888798936,3397,0.0005771913472517266,1,0,16.986709790182346
288,14.426150925618565,0.8502030438573202,3.029959955128892,11.031108400950696,201.06139817453374,26.611846941950837,0.1209308779248544,12.828377678742124,3.062095812760466,0.29653146314498713,-0.00767776223780392,0.04658292347914461,1.0,0.15513469750418907,0.8577717057806521,2903,0.0003819886652943885,1,0,36.752827005843926
289,14.463696935222153,0.8949700791347853,2.995810136069812,10.205795215205361,201.27445205157778,39.592420554486665,0.0974704855751754,10.732816352680699,3.0318420976376754,0.1685389635041048,0.0025643433527748893,0.041691782298221014,1.0,0.10461328214849708,0.8849258440132018,3987,0.00020402701889823727,1,0,34.347574732101585
290,14.509534490215007,0.9469688112456895,3.0350886418344416,11.262073668744087,201.39847610154195,31.968717022770882,0.10376754106403377,8.3566227278584,3.0389568283486463,0.5729113185358017,0.025731904448039522,0.042988768149839096,1.0,0.08671461920696845,0.8841065806579522,3755,0.000555691757889482,1,0,19.289000412959375
291,14.549674471521831,0.9961291665724535,3.047273944965891,25.147646063336033,202.42027468864939,33.308391651775636,0.11847627696640578,21.00233849763292,3.0917371162038396,0.5687684418605272,-0.029173924468641532,0.039176343083969556,1.0,0.24882788727877644,0.8668981184524341,1929,0.0009422485900565122,1,0,2.007404768818051
292,14.587887176382946,0.9770591240475849,2.9767407928971585,11.99184641366108,202.536012985263,36.17388445251022,0.035337269926813346,14.301996740413838,3.104043519694298,0.30810935849042664,-0.033606628511626324,0.052602373400767455,1.0,0.05053935193084084,0.8675859305135887,1828,0.00042260318016846193,1,0,36.235510830112666
293,14.654879218323366,0.8535392446968294,2.9800606879426383,9.788033051253704,203.03649340563024,16.469192881775477,0.12831722939833412,14.306474773578543,3.0656759223145182,0.536323345010544,0.012508114364139233,0.062066175829860626,1.0,0.1835767205402758,0.859291138029743,3025,0.0008138482362569418,1,0,6.724789790699679
294,14.712019528042667,0.984784090701226,3.001757021625437,17.60658651982579,203.6086596752841,12.514124772851822,0.11173057454341873,16.290036548391274,2.9756309751549552,0.7844343836224112,0.01782097540448091,0.04664105890704384,1.0,0.18200951428850468,0.8645019945739881,3060,0.0003495422356477063,1,0,11.291471777373756
295,14.748161336137454,0.9674797619947939,3.0157026387516,26.641125909318298,204.60536217287506,24.48683309795796,0.09505442427552814,23.223941386469246,2.9431474394282633,0.506732497545471,-0.005033942683701387,0.05206690280172577,1.0,0.2207538377899445,0.8560751589820185,3431,0.0005431091270019904,1,0,7.789728805885131
